id,restaurant_id,work_hour
3192,74933e2e-e04e-4f54-ae2b-00ce9ecb500d,Dec-24
3193,24c92792-3c89-4f47-a05b-0a79e3fecfbf,Dec-24
3194,dfa152a8-7877-46fd-8f1c-556a35b26586,Nov-24
3195,b5fda412-4544-40ef-a8f7-b9118c8a1798,11:30-18
3196,4f664f87-b111-4ac4-88e4-bb2224c04cf0,Dec-24
3197,d18aa565-cbfc-4e50-bfa7-e32de91501a6,Dec-24
3198,db5eb87a-7027-40db-b4ab-73c2e0b55fab,Dec-24
3199,ec4f4f53-ce6c-4053-9377-debe0327f548,Dec-24
3200,606c1469-cca8-4f7f-a509-27da14621372,Dec-24
3201,f0e11ade-d520-4828-b28f-3db86e6fbbf6,Dec-24
3202,a9e6d41b-65d2-4939-9419-194875f82367,Nov-24
3203,12e95f43-cc9b-40ab-8e45-fb52fb25e7d3,Dec-24
3204,d01304ca-288c-4980-8fa0-3f755631d104,Dec-24
3205,73471aaf-2ea4-4073-8f2b-f5740414de23,Dec-23
3206,8a01f05f-e5bc-4b0a-89bd-451572f1bcbc,Dec-24
3207,f9d26eb0-2626-41f7-a795-876de368cdde,19-24
3208,711ef6b8-e00e-477d-a423-6b37fd843a03,8:30-24
3209,8c5a3c01-022e-4cc3-a391-c81eb08bfb6a,Nov-23
3210,91803c31-8414-4598-92e8-8cc8028fc7fb,Nov-24
3211,f6e0c78e-1f40-4b3d-98d8-fa0843e29299,9-23:30
3212,c4305d32-4e6b-4da5-bc54-ae1b1295c63c,Nov-24
3213,4117e418-ac52-4b6e-b52f-1a4fd41a2878,Dec-24
3214,176a27da-ee2f-47d5-b33b-faef939a377d,Dec-24
3215,d4ccbcb7-0826-4902-8399-d4b0987a6c1a,9:30-24
3216,707da496-b958-498d-bf1b-29b866ca0fb5,Nov-23
3217,06ad1f02-83cc-45a3-a07f-ed25ce90a208,24
3218,1802c1b0-d390-4b19-98c0-10d8d4ca3795,18-24
3219,0e6c021d-3807-4773-b5ac-c0451f7fe8d6,Aug-23
3220,c90f62ac-c2cb-4331-b19f-3dcdb30f18f0,18-24
3221,8c0f361a-3587-4d6c-b8c0-ed42333b18bc,Nov-24
3222,8afd6d9b-5808-4ff4-bd83-2375c1e2c198,Dec-24
3223,7c1bed90-75fd-4b7a-8d71-316c8800aad4,Aug-24
3224,e75e77b1-9dae-4895-a1b2-418c9b5b5ac5,Sep-24
3225,25b6c955-c0c3-4c03-8c3d-ce6617121f9c,Nov-24
3226,8b9c8d4e-ad98-4db2-958f-fa6b0995d084,18:30-24
3227,277d7ad3-1cf6-474d-9cc2-5b817c2b7457,Dec-24
3228,434b35a2-719e-4659-85d5-5ccb57b4aedc,Dec-23
3229,c543ecc6-1050-4c45-aca1-6b4fef75d2f9,Nov-23
3230,412e81ef-0cce-4499-9791-3f94632231b2,12-16/19-23
3231,12466211-1936-4db3-81df-d6bcd1a667c9,18-23
3232,6f6b48f6-ce17-4a9f-8be4-834652425e50,11:30-24
3233,936266bf-3005-4468-95c2-9cfe3713704b,Dec-24
3234,235d0937-d278-4af9-be33-f441d244e6cc,Nov-24
3235,3996841a-5482-4360-b783-3221a55b943e,Nov-23
3236,9f34ed72-4c2a-4477-875b-d3a3a9e34714,Nov-24
3237,6f0bb4c9-b4fa-482e-b9c9-ee050a61a84e,Aug-23
3238,7e56db4f-9980-473f-9b86-41b8ad0a3736,Oct-22
3239,c9184f75-5374-4791-876e-cc1b25527a7f,Nov-24
3240,45f2062b-b38f-4bf2-95d1-99e47d7d442c,Dec-23
3241,de1aa2fa-05c8-4902-83b3-fdf160054871,Dec-23
3242,037254b3-5b6b-40e5-b82a-4ae99fb05b84,Dec-24
3243,26339c3b-3c7f-44c4-bd5b-3f229d7e096e,8-23:30
3244,636deee3-7a59-4c52-a17d-b08070995de5,Dec-24
3245,db9e5643-20af-4330-9fcd-33c4909288bb,11-23:30
3246,c5c2ab51-b6e5-4127-8651-7a7e15985622,19-24
3247,9a3a9c2c-2fef-4fb0-aa71-5656bc3d7b75,19:30-23:30
3248,86aad045-dc15-4e8e-ba4a-6f846f6d0e74,Dec-23
3249,713a8c41-6e8d-4554-aad2-ad2469f8a171,8:30-24
3250,295dd2f4-3991-4670-98e0-4eaaebfae865,Oct-24
3251,a4973236-a5f3-41b3-ab57-1fdfa9fa5347,11:45-23:30
3252,26f0e406-7873-4104-b6f7-30fe8876d42b,Dec-24
3253,54bd2e55-01e5-4562-aa13-6c23b2c854d5,Aug-24
3254,41b65de5-a50d-46aa-8df9-0423942f2b73,Dec-24
3255,4ad691e9-c35f-44a2-b238-ad43d3243358,Sep-23
3256,0e5e6e0a-b846-4243-a728-59c497043fac,Dec-24
3257,249b0545-6846-4bb9-968a-dffab74f419e,19-23
3258,5cd06c4a-4f57-4eb6-a13f-deaf904e978d,Dec-24
3259,98b3d550-6947-49ef-ac6b-99dd13fa958d,Dec-24
3260,209ce154-d596-40c2-83dc-8415116e1918,23
3261,c766b05b-1ded-457a-aa07-aa33fb7c4423,Dec-24
3262,8bbedd7c-9b36-44ea-bd76-d64b6117db55,Nov-24
3263,e655f325-2075-43e3-903d-6c6cd2257a72,Dec-24
3264,f1ec5e0b-f39d-463d-a58f-efb16ffe4c51,Dec-24
3265,89310480-fec1-42ac-87c2-4e4db68d09c2,Dec-24
3266,3fab2d70-65ec-46eb-a888-02eb07eafa04,Nov-24
3267,63ce83bf-543a-42ba-a940-4e8094a28a7b,Dec-24
3268,466d3ff6-c676-4c3f-ac22-97d8871a4051,Sep-23
3269,bd91e28c-fac1-424d-aef9-a636de561d9c,Dec-24
3270,036d99b0-a670-46de-97e4-bf18e8f853b0,Dec-24
3271,d48ccad7-3b9c-44c6-940c-852a5e4a725c,Dec-24
3272,490bc139-0ccd-4c6e-a408-6bcf793c06d1,Aug-23
3273,8f0eaaba-e3e2-410f-9ec9-9489ad9b8748,7:30-23:30
3274,d6f4297f-5e75-4ecc-bf6c-82bb9873187e,Oct-24
3275,cc1ac233-58ad-4b67-8052-35eccaf01f60,8:30-23
3276,f34d29f5-542d-4e60-8552-e82e6a65374d,11-23:30
3277,7f2809b6-a4a1-49f3-afb3-193c143a49ef,Dec-24
3278,32ca1c4b-6da5-4ad3-8476-5e4d5d69976f,Dec-24
3279,49796afc-ef40-4be8-94e0-23cf18b3f337,Aug-24
3280,ee27ef4d-b206-45ec-9e54-e6bbcc56f9e8,8-23:30
3281,7167c540-f2e4-4d36-ad4f-b6305045fdb8,7:30-24
3282,0947e058-d88b-45f4-a765-f0852acbc509,Dec-24
3283,d43ce3c7-6daa-48c9-bf96-abc2b0c12464,14-24
3284,b0fb89bc-0f75-4021-8269-ef979de3b847,Nov-24
3285,27234024-1e9d-470a-b7f5-41146cbf8438,Nov-24
3286,4dac8d5f-dd2b-4284-9929-ab4df107f22a,11-23:30
3287,9ba013e1-9431-4b3e-a122-97ec2db3018f,Dec-24
3288,4fb7cf51-21ed-416c-900e-3265592ab8ce,Sep-24
3289,1f673263-6e09-4592-b55f-69d215e8e04f,Nov-23
3290,2656320e-c4ce-4498-91c9-357a40d9c2c6,Nov-24
3291,32ab2ca5-becd-4b47-8860-2550fa7d0221,Oct-24
3292,3bfe6904-e2b4-431c-b66b-26e5ac6f65cd,Aug-24
3293,fc07a9c1-f2e7-4dfb-b0f6-58ce16916a8c,8-23:30
3294,f774ab8e-3ae0-46af-90e3-135d5e553478,Nov-24
3295,f2ac1732-1c1e-4f05-979b-7d23e6abf201,Dec-24
3296,e27f92f3-5e5e-49eb-92cf-7bdec0798f13,Dec-24
3297,3d6d0135-4391-4bc2-b0bc-70b894910636,Dec-24
3298,fe2b9bec-beba-4913-abf7-9f6ffbc1bedb,Nov-24
3299,da98d21d-a346-4d62-8be5-2cc31d84f35e,Sep-24
3300,2cb4e06c-388b-4de5-bba6-d291d81313da,Nov-23
3301,f4e84d61-e78b-4a20-ba92-e823bcfd8730,Nov-24
3302,c71f7aaf-5503-42a3-994a-4c7d60a8c7b2,Oct-24
3303,61840ea8-4cb8-4531-b7d3-439d74dc9d56,Dec-24
3304,8992be6e-8ef4-4bf6-9ff1-5e8480eccfbc,Dec-24
3305,209396fc-d23a-4db0-871a-e61513e43708,Dec-24
3306,5775019d-2c00-42bf-9d02-c2e4e1e5f3d3,Nov-24
3307,c82471a7-784d-4c66-ba6f-4fe57e452347,19:30-24
3308,cc0ab5c9-63c0-475f-9b16-83d4f54c96c2,Nov-24
3309,06117ff4-4d41-4680-83f0-7fe112143c91,12-23:30
3310,b0fd2e8c-82d3-4215-8fd0-d4223994d8c7,Dec-24
3311,5e12fa62-38a9-457f-8d8c-de50048f4811,Oct-23
3312,7b261a9a-0d69-4715-b0af-2be33cbb9ee9,Dec-24
3313,43f47e4e-99af-4e6b-9f67-2055b9510d2a,12-23:30
3314,4ca6a74b-2940-40ef-8868-71a5624b957a,Dec-24
3315,803d1113-9dc4-4c0c-971f-cc008fac55bd,رستوران
3316,22a157a9-537c-4233-bb8d-bfd8f26cf51b,Dec-24
3317,a83ac908-a171-4df2-8513-2b27b0e785fc,13-24
3318,194148a7-1c68-49b9-9199-155b9c4ac037,Dec-24
3319,6cf7331b-de15-4295-8b09-8dd10d57c083,Nov-24
3320,41008526-c9e6-4501-82df-a136e6bc354a,Dec-23
3321,8aea6303-033f-4ae8-96a7-a9d1171a2c95,8-22:30
3322,f05b7eca-788a-4faa-9325-9fb2726fc052,Nov-24
3323,dab21135-6eb8-4208-82c4-b3ddaa6c170f,Nov-24
3324,2ca8faf2-efdb-43f5-8666-9cd5996ced88,Nov-24
3325,8cb9945b-f132-4231-95af-b28be639bb46,Oct-22
3326,7cee608e-73b4-4ab9-ac54-bd63a00a8a72,Dec-24
3327,7eec3f1d-89fc-4abc-b1ee-3d346bec2848,Dec-24
3328,e951a3d3-4707-49af-8dc5-b2da7c2f21b9,Nov-24
3329,119dd59e-bf70-4a9e-8328-98dba85179d6,11-23:30
3330,4bc3afca-fbe9-4e33-9a98-d1af362162fb,8:30-23:45
3331,7689b122-78bc-4937-a805-0addbbad3d33,11:30-23:30
3332,e8c6b9ac-4208-49fc-90c4-f83414648839,رستوران
3333,57c86967-1c3f-45e2-8581-c26ab03a86f4,Sep-23
3334,11d868c1-ff96-47dd-a2e8-69b75433a797,Dec-24
3335,97fe15b3-d4dc-4e97-940c-761a5ae5d678,19-24
3336,e1df7abf-763a-4b2f-bb7e-a37c64246c6b,Nov-23
3337,ed6773e1-022c-4d1b-bd6f-94d62b33adda,Nov-23
3338,9e4f60da-544e-4f72-b069-4ab2927fcd2a,11:30-23:30
3339,8e766a74-f705-48ae-bc60-d28c0b74e101,19-23
3340,ba180553-d6ec-458c-99cd-37ab21239ce8,Dec-24
3341,a45978b6-475d-40a3-b1a4-b15061579df2,Dec-24
3342,bd61c740-583a-4b84-98f3-db175bcf9eeb,8-22:30
3343,e15ab9bf-7e8f-422f-9b7a-bc21eaf06917,12-16:30
3344,129eb530-3a77-4fcb-adce-f0f5e37338b7,7:30-24
3345,db29cc36-6b07-4891-93d4-6c59c940b5b7,Oct-22
3346,c88b30a9-1109-4669-953f-56a0e6e99f08,Jul-23
3347,fc0db3dd-1be9-4f2b-89cb-b9f684f500e2,Nov-24
3348,b7ef553d-ba4d-4042-b71f-6b157f6d4f92,Dec-23
3349,a7a3a6a5-e236-4dda-b86a-f3259b105976,12-23:30
3350,d2286dda-5c88-4777-931c-2a672d8d0f72,Dec-24
3351,741d1956-ea9f-4aab-97e4-5b980dc72b6b,04-Dec
3352,0d61fffd-ec0e-4411-a314-8e0e689265a0,Dec-24
3353,995d2c6a-7f7e-42f7-94f0-fb746e766a0b,Dec-24
3354,8f79ca63-0475-40bf-a9fd-1de459281594,12-23:30
3355,7b14aa26-f480-4720-90c9-27d8cec6b19f,Nov-24
3356,2d10e0c6-71c0-4cef-8997-a853cb384208,Sep-22
3357,f29400e4-93db-4aca-94ab-fbb6940e8279,Nov-24
3358,b366dd91-3f58-40e3-a1ac-a48bae1bd9ad,Nov-23
3359,6aa968f9-632c-45b4-a26b-4e6629026a7d,11:30-24
3360,c0ae5e8d-006b-4093-879f-50e01da2270f,Dec-24
3361,8985350b-4103-41de-b876-e1b0847406d3,Oct-24
3362,391ea0a1-e23c-ef3a-6de2-e57e4b37d246,Sep-24
3363,b5e75e6d-8b97-4d79-a56e-c06c10b4c086,Dec-24
3364,49e4c06c-5a74-4100-9cf4-f9adaab14eb3,Dec-23
3365,36b45d68-428e-4678-a071-0b52b10eea8d,Nov-24
3366,45edbc68-774e-46bf-a241-9605b9c18527,Oct-24
3367,bb227644-3115-47fa-8cb6-ee214c1e0773,11-15:30/19:30-24
3368,6d387264-8bfd-40fe-bb54-b7cca9b1bdae,9-21:30
3369,e134dec7-7cb5-4fcc-9603-818a2d52c31e,Dec-24
3370,d1712e65-02ba-45b7-8b42-fd0c3f487fe7,Nov-24
3371,d550011a-bd38-4cad-8202-2811b6119797,Aug-24
3372,4c84086a-fae4-4632-bd91-df827fe9e4b0,Aug-24
3373,c10f6868-9b5d-41fb-ad40-c1e5619bb16c,Nov-24
3374,8df2e2a9-0adf-4844-a3c2-31ca7f73e3a1,Dec-24
3375,8e5e7812-0917-49ec-ada6-7ba14ce8deee,Dec-24
3376,1ad08aad-cc81-4865-9cb1-7e79240b8b19,Oct-22
3377,52a0f5c0-8246-48de-a252-a240f9d04b51,Dec-24
3378,4d8df2e0-0c8b-473f-b179-195b05f3a460,Dec-23
3379,7228f13b-1b57-463c-8eb6-20843b6748cf,11-23:30
3380,08155de3-a969-4df5-885b-06cff987f323,9-23:30
3381,240ab530-b433-4b46-a94a-5f84c0af8ea7,Jun-24
3382,5261fdcd-3f91-419d-b7a7-256b595e7012,رستوران
3383,59771ceb-60e0-4a24-abab-64eaf8a42b70,Dec-24
3384,308a2b42-e737-49c1-8fd1-9615bd1f08c4,Dec-24
3385,109ecf0a-68db-49d0-b414-e7127b41dd8b,Dec-24
3386,43de1651-8c11-4a83-ad49-365727f1c7ab,Dec-23
3387,9b71e851-7158-44e1-9aac-db2bb945831a,Dec-24
3388,a56abeca-c228-4e5a-814a-d11e196bce51,Aug-22
3389,7a75d256-52a7-45b6-bd67-68ae91cedd05,19:30-23:30
3390,404a6a03-9b7a-4689-b623-5fb032323706,Dec-24
3391,b9532b0d-03ae-461b-be39-7bb61330340f,11:30-24
3392,da9abe35-05aa-4e37-8363-5715e9d315c7,Dec-24
3393,4d822400-d985-459d-8e53-0f4c7006d5cd,11:30-23:30
3394,b40153eb-1b91-4b3c-979e-42aebabec8ed,Nov-24
3395,6026779a-b405-452c-a2bd-d9175d72c5a1,Mar-24
3396,ca654b19-ee54-4b2c-8637-3c02d41a87d7,11:30-4:30/7-11:30
3397,bbf6925a-14bd-425b-a73c-5b33200345e9,8-22:30
3398,d5cd06a8-3f67-4ebf-9462-1737547a780a,Sep-23
3399,3a035dc8-7c53-4ae1-8acf-d04617877fde,19-23
3400,b4a0fda1-d4a1-4bc3-a1d4-15ac0fc56ba9,Dec-24
3401,08040880-4722-4c7b-a56b-206ba6a565d1,Nov-24
3402,140ba174-6f92-4f46-8811-453269077032,Sep-22
3403,e16129b3-6bc0-46ae-aae2-760b76a2113c,Aug-23
3404,bd7c51c5-6d42-40bd-bd91-733130cec3be,Aug-24
3405,80f8543b-9f9b-4eb9-8d93-e8b76497e59c,Nov-24
3406,c09e6727-961d-4357-a844-16b9eef3e3c1,Aug-24
3407,b8e43c54-cb36-41f8-945b-ca9ee69ba007,Nov-24
3408,c9f4abe3-1308-4ca4-b75e-e0eb9674a62e,Nov-24
3409,bb99fbf5-4656-4b51-aacd-d9764ba4eca3,Dec-24
3410,090b5915-fefd-4ca3-82a0-f4cd21c2498b,12:30-24
3411,e6abf2b4-ec79-4cc6-a562-605a40bd41a1,Nov-23
3412,be0ea8f1-b738-4316-ae20-9250e1412ffe,Dec-24
3413,bf126989-2b48-466e-a079-4b8fd87461e9,Nov-23
3414,96814407-7ad8-4876-a29f-2de8c14bdeb6,Nov-24
3415,7b6a807a-de3c-49b1-bc75-38157149c254,Oct-23
3416,4eaf4838-5565-4cc6-a526-03e763f635aa,17-24
3417,c14879d1-3ea6-4f06-a11c-43e91b45c560,Nov-23
3418,f0df322a-080b-473c-94de-2c0aa35f882b,Mar-24
3419,c6f1cd5e-1df5-41ef-8ce1-f48961fe32f3,Nov-23
3420,469367d3-b7da-4c3e-bd2f-1e4280362564,Dec-23
3421,6abff424-d0cb-4bc9-8bc8-47602a88cff0,8:30-22
3422,f327a15b-b331-4727-86e7-a3256a7fb2c8,11:30-23:30
3423,e1c64f38-fe28-448a-b477-c7d92b54d4c2,Dec-24
3424,c5f26e2e-b447-46a6-bc2b-418135410b51,11:30-3:30و7:30-10:30
3425,cccf629a-8d02-4f3e-8b36-0151d357a498,12-15و19:30-23
3426,4cd7b0e6-9711-4027-8875-6e0412622483,Nov-24
3427,288d557f-aa08-4d0f-b9a6-a9de4440f425,11-23:30
3428,a3282090-8081-4064-b769-3a652b69917f,Sep-22
3429,e3db7717-1e31-48ae-8b53-2d2b397e2a59,Oct-24
3430,bbfc7604-f675-41d1-adeb-984b4db77e43,Nov-24
3431,1089ae45-862a-45e2-89a8-02341bf61d92,Nov-24
3432,9796655a-4d5d-44e9-8c9b-68f36a49887d,Dec-24
3433,14966dd6-831b-4ea5-bfa9-22cabb8e8cc9,Nov-23
3434,3b4e1bbd-fd42-4bf7-82ea-e9c8dfdef800,12-16/19:30-23
3435,c1876d14-355c-47be-b9d3-3ac62762711c,Sep-22
3436,b242dc9f-19db-48d2-aa74-967bbb7495cc,Sep-23
3437,fa3d3899-a72c-480e-b49c-c2650fcf65dc,Dec-24
3438,62597d59-d72a-4fa3-9802-9633e3af86fb,Dec-24
3439,925981fa-f455-4691-a609-c8b0d2e0fec7,11:30-23:30
3440,a70c4816-9047-4084-a9c7-5f7c5b20b42a,Sep-24
3441,6ffa824c-187a-46cb-b389-c7540dc36ea8,Dec-24
3442,d05006f7-fa54-40d2-a6ba-3b4e3966b9e3,Dec-24
3443,0333b16f-a2b5-4b20-bfa5-0c416f4551cc,Nov-23
3444,7bcbc0a3-55f4-4c79-83dc-446f25c58795,Nov-24
3445,c01c8ca0-f064-4dce-bf77-64516d683444,8-23:30
3446,26dcc8c2-7ba3-4b24-907a-9013a30f0a1c,Dec-23
3447,a395f26f-9921-4e9e-a22c-376a240d4b17,14-22:30
3448,a09d1f34-43a5-496b-9166-855e77eb9c58,Dec-23
3449,9d7046c5-02cd-44f6-aa78-435532fb5675,Dec-24
3450,da083254-e34e-41ad-a94c-cb822a6a7670,Sep-23
3451,ea224867-242d-4382-b810-576b6711a144,Nov-23
3452,0f86c2da-3c5b-4983-8c0d-29f0abb2f87f,Dec-24
3453,9d6292eb-2697-4238-bfb6-34800929219a,Dec-24
3454,8d15ec55-35d2-495d-ac00-d0968b77aa5b,17-23
3455,d631ed99-8d45-447f-b222-990495e99493,Dec-24
3456,59160581-afea-4d15-a022-409b3931cc43,Aug-22
3457,fe885626-2cca-4e40-82f2-84e6a97be79f,Nov-24
3458,39563333-52da-4a04-92d1-3645ab0797b6,Aug-24
3459,5361a626-d85b-415b-bbb9-24681fa706dd,Dec-24
3460,4a18928b-5c27-4ca2-992a-73fe1f947ccb,Oct-22
3461,b1280632-1527-436c-9715-55f4e4156bf4,Dec-24
3462,64df8ac8-5b6b-470d-a950-eb60743ba21f,Sep-24
3463,2cbf8ae1-df61-42b1-8bea-1808db687bc4,Aug-24
3464,c294ca69-fe50-40ee-99e0-90c4b467a78a,11:30-23:30
3465,fa057a39-19aa-42a8-88ed-06191533e2bd,Dec-24
3466,777dca1d-ddbb-4e14-af9a-94858a22290e,Jul-24
3467,1b517256-3339-413e-b404-d4fba1eda08c,20-24
3468,89218381-e982-41f1-adc4-f02475029fbf,Dec-24
3469,fef0895c-d340-4160-b5e1-937b70ceecb4,Dec-24
3470,93b5de60-2b5d-4324-8793-0f6831f9b888,Dec-24
3471,cc9e99d0-c3f2-4d9e-a380-116ae5593a66,10-23:30
3472,7c9a0ca1-0cba-46c3-bed1-7d91a6913c91,11:30-23:30
3473,3b61e095-ca4c-40a6-9235-865be7c4d9bd,Sep-24
3474,818cec9f-366f-4397-8397-0ef0777b0df3,8:30-24
3475,5ba19f08-8680-473d-94c0-172666cea3dc,18-24
3476,1559886a-bf5b-4d85-8bfd-1c4caa0ff2d6,11:30-23:30
3477,aef67e86-a1bd-48ce-980c-5c3688d30f99,Sep-23
3478,59aa1c4d-bdc3-49d0-bb2a-3215548a2f2d,19-23
3479,06b51d13-3a8e-49e6-a487-79e4227399ad,Oct-22
3480,d458d22f-d698-490c-8f4e-27586acd05b7,9-23:30
3481,f12c4ff0-77af-4ff6-a8f5-0a8f8b2e437d,12-23:30
3482,77af9bca-5034-43c5-b69d-101785f3af31,Aug-23
3483,74876fb1-82b9-4f22-b9df-0e41697c00a7,Aug-23
3484,17093447-e7ce-429c-bddb-dca80752ebc5,Aug-24
3485,558dd1aa-95ac-47c5-8d8b-3fd300ed8343,8:30-23
3486,f57d5b42-24f4-4790-aff2-7754c3fdf382,11-23:30
3487,6e485fcd-a6fd-40cf-aa1b-dbef35e20dd2,Oct-24
3488,1a4238dd-2ddf-4b8a-97c2-3264c08cd5d5,Dec-24
3489,e83384a6-d5f3-4cd4-af8a-875dd2c3926a,Nov-24
3490,5a2d316f-0084-4bcd-aacd-f48697f21159,Dec-24
3491,436b82f3-ae70-453a-a7b8-179f5d4fd951,Sep-22
3492,51e14336-efd3-46d1-800f-6b8461908aad,Dec-24
3493,000ebe11-f6ed-4d8c-af7a-1d617eb84ed7,20-23:30
3494,13857de9-42bb-45f7-9dfb-4cd680aa5366,Nov-24
3495,7c5226eb-71e3-445a-997f-384acf005f5b,Dec-24
3496,533dd8dd-7a74-40df-bff5-fad076b371dd,Sep-21
3497,ad73a569-6fff-478f-947a-e92b5919346a,Dec-23
3498,db093f87-7536-41b2-839d-0c9546b6620f,Oct-23
3499,70639371-6f76-4f45-8067-7694f5595a31,16:30-22
3500,25dadcb2-8bef-44e3-a004-78d0549965bf,19-23:30
3501,3bde347c-53c4-44f1-bd57-ebdc97b1a0b0,Nov-22
3502,e7ec3cb8-e8c1-4262-aa8c-97b89366c895,10-23:30
3503,8724fc44-b300-4147-bf49-0a1d5ba2ebe8,Dec-23
3504,611c4439-7cc8-4177-b38a-4ad755939fd7,19:30-22:30
3505,334b6dc8-091b-4f67-9fd6-195dca9e0e15,8-23:30
3506,3e7abcc2-d26e-4ce8-ba8a-f32ef034b567,11-23:30
3507,0c5a30cd-cd18-4825-9051-bbd0f8c9c0b9,Nov-24
3508,f656e4ea-e9f8-4130-8b9d-6eb73cdb1ff1,Dec-22
3509,321cb0e7-ff8d-42f1-abb1-6e7009f0ba56,Nov-23
3510,5062310e-a016-4117-8130-fcc4ddf12bcb,Dec-24
3511,c0a9cd68-2940-4a28-9571-c61bfe8e74ff,19-23
3512,17f46d0a-e78e-4d70-96ee-155ca61137cf,Dec-23
3513,14cc1a8e-bbfb-45ef-a29a-80a164e427c7,Dec-24
3514,3f5053ed-510d-4192-bac5-b6f7bab67a1b,11-23:30
3515,6333a125-7809-4cf7-a5b4-c9f5eb2c428a,Nov-24
3516,2f1a88f4-f7be-4a5a-95f1-fe51337aa5e2,Nov-23
3517,e24fffd0-7298-4601-804e-38adc2884369,Sep-22
3518,f95f61bd-eca0-4aec-a4c1-2a243806f762,May-23
3519,ad7293d7-b05b-460f-a5bc-d37eb28720e4,Dec-23
3520,9f70de78-3c4b-4465-82f9-c560c6617ce9,Dec-23
3521,cdd481f8-7d39-425c-a6db-49ab839fe7b0,11:30-24
3522,dfc63e54-db39-40ff-85f9-08306dfc3a0e,Aug-24
3523,dc1aa1b7-3591-485d-9588-8b7064a9b063,Dec-24
3524,606da1b7-43fd-4e4a-9086-d80c03135231,Nov-23
3525,edd82a50-3531-4c6f-bc6c-f1d8d6a80d18,19:30-24
3526,e1471764-c352-4321-b5b2-3b517d692eac,19:30-24
3527,47a91519-19fd-45bb-8a89-97b1eae66aba,Nov-23
3528,648283da-eeaa-445e-8aa3-7b0ea59bc206,Oct-23
3529,923b4c2f-9b71-40b3-940d-a01bb8f0dfc8,Dec-24
3530,f02da137-488c-4eb7-8447-3174a45f8106,12:30-23:30
3531,b11bc8f0-b236-4e3c-8988-ddacf00f0057,11-23:30
3532,d1861f27-a9e3-4d78-ae9e-1ba399a73231,Oct-22
3533,6dbbac0c-66a3-4dd4-88bf-8c0b6d8431de,Dec-23
3534,17a46d75-b85f-42ec-bfb8-4da91711b41c,Nov-23
3535,009d7f08-c078-44aa-bfa8-ed477c6d0281,19-22:30
3536,472b58cf-a94f-401c-be71-682896303739,11:30-24
3537,7fef40ce-79fa-42cd-a2a9-fe1b3baaa981,Dec-24
3538,7188b8fc-5747-4f90-b0de-23a937da675b,Nov-23
3539,36704b94-faa6-4324-9a7e-bb803cd49db7,9-23:30
3540,5cb69276-3e08-40bc-876c-188081745a9c,Dec-24
3541,2c6c7003-e02e-4af9-b6a9-f83ee1eb9117,Nov-22
3542,c6f095ab-c92f-4c9e-af94-0d62303d246c,Dec-23
3543,2c6e1a4d-eea8-437b-8eb8-52975e93c8fa,Dec-23
3544,943f9c51-de6b-48c4-952d-7ebb9541bb15,Dec-24
3545,13070c3e-8039-4e31-b6d1-e691e09f52ca,Dec-23
3546,17aeb7ec-7bc7-41ca-99e6-3e0377d5b33b,8-22:30
3547,9d56e261-c647-441a-99a5-36b396c4d5ae,12-23:30
3548,724e895b-ba70-4ccf-ba99-4b11544bf649,20-23
3549,35995937-df95-4ff3-9f38-93ecd9ac3abf,Nov-23
3550,d62ece29-40fd-4c2e-a26d-e7ce7f5a6937,Nov-23
3551,4dd64f0b-963a-4af4-adeb-1eda44a7bb28,19-23
3552,93e575c0-44f7-4700-83c3-c177b82c7c4b,Dec-24
3553,c5571681-3ee7-4125-a1c6-9446b5a133e0,Aug-22
3554,b93eda19-1b43-4dd5-9e1a-e8ef2606ec87,Dec-24
3555,ebd69cb4-61fc-4e2a-9241-7d0643b98839,Nov-24
3556,1e5025d6-906c-43bf-b0b7-33a72bd4c8a8,11:30-24
3557,79328454-9c35-474b-895c-932459416792,11-23:30
3558,95423e82-af82-4c3b-8fb1-8a844b21025d,12-23:30
3559,19a36a91-3432-46cf-b3c7-338381aaccc6,11-23:30
3560,2c226d0c-d77f-402d-b1db-dfd74b0a8cb5,Dec-24
3561,a8125a41-aae2-43b5-9a43-9acf2aa7953c,Dec-24
3562,a72e0f9e-d54a-401e-bc30-c37084055bcd,Nov-24
3563,3d3b494c-240a-4514-9ed8-f47dc6df5e99,8:30-23:30
3564,0a73f158-adbf-4e10-a61c-12e8ae483ff6,8-23:30
3565,11500686-e28d-4b52-a991-530146bc78e4,11-23:30
3566,4453a921-c590-4d81-97b9-dd93d6c3342b,8:30-23
3567,a76119ce-9c19-4815-bf67-75f72ec5a393,Dec-24
3568,2161cba1-e677-4a51-97e9-79bd6e5af610,Oct-24
3569,f8b9b886-f664-492a-af33-074f7b0e1094,Nov-24
3570,3e94f16c-39c5-4b0e-b656-d8510136c1e6,Nov-23
3571,e8d5de5d-63ab-4cce-801a-b10e5f39a9df,8-22:30
3572,ff6658a6-2b88-416e-af41-843e1aefd3d5,Dec-23
3573,2da222eb-fafd-4884-9685-1512ffe38c04,Aug-23
3574,3631e5da-04eb-4049-bc3e-959a7db9be77,12-23:30
3575,264a6c01-3cf6-4e3e-809d-7707bec9a79c,11-23:30
3576,7aea3200-127b-4bc4-87a3-f9844db66cc1,Aug-22
3577,9c7d605d-ab3d-469b-a632-ca5de741267c,Oct-24
3578,b5ef698d-7df6-497a-9aec-d440c66d1be5,18-22
